"code","description"
01187,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review with ECHO result ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;
Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01188,"Regular BLOOD PRESSURE monitering;
urodynamic studies / uroflowmetry
nutrition and physical activity
kegals exercises"
01189,"Meds as below ;
Strict diet and regular exercise;
Try and lose weight ;
Review 2 months;
If any lows or FBS < 100 the reduce Pioz by half tab ;"
01190,"1. If BP < 110/70 Stop BP medications and contact Dr
2. check BP readings as advised 3 days in a week and r/v after 2 weeks meanwhile continue the same medication"
01191,"Meds as below ;
Strict low carb diet ;
Try and lose weight ;
Regular exrecise;
Review 3 months ;"
01192,"Meds as below ;
 Strict diet and regular exercise ;
 Monitor sugars ;
Review 2 months ;"
01193,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 6 months ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01194,"Rest, plenty of fluids, soft diet"
01195,"Meds as below ;
Strict compliance ;
Monitor sugars ;
Review 6 weeks ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01196,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit more weight ;
Review 3 months ;"
01197,"Meds as below 
Strict compliance;
See Cardiologist ;
Review 3 months ;"
01198,"Meds as below;
 Strict diet and regular exercise;
 Try and lose a bit of weight;
Review 6 months ;"
01199,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Monitor sugars ;
If any lows or FBS < 100 then reduce diamicron by half tablet at a time ;
Review 1 month ;"
01200,"Meds as below ;
Monitor sugars;
Review 2 months ;
If FBS < 100 then reduce night dose by 2 units at a time ;
If FBS > 130 then increase night dose by 2 units at a time ;
If PPBS < 130 then reduce morning dose by 2 units at a time ;
If PPBS > 180 then increase morning dose by 2 units at a time ;"
01201,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
If any lows or FBS < 100 then reduce glizid to half tablet ;
Review 1 month ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;


"
01202,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 month ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;

"
01203,"Meds as below;
Strict diet and regular exercise;
Monitor sugars ;
Review 2 months ;
If any lows then change to gemer 1 mg 1-0-1 ;
"
01204,"Meds as below ;
Wrist splint ;
Physio for CTS ;
Review SOS ;"
01205,"Meds as below ;
Strict diet and regular exercise ;
Monitor sugars ;
Consider AGP ;
Stop insulin if sugars OK ;
REview 3 months ;"
01206,"CONTINUE THE MEDICATION AS ALREADY TAKING FOR NOW;
FOLLOW THE NUTRITIONAL ADVISE.,
PHYSICAL TRAINING 
MIND health COACHING"
01207,IRON RICH DIET TO BE TAKEN
01208,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars ;
If any lows or FBS < 100 then change Amaryl MV 1 to 0-0-1 ;
Review 2 months ;
"
01209,"Plan.
Diagnosis explained. ;
See dietician. ;
Strict diet. ;
At least 15 min walk after every meal. ;
Monitor sugars at home, - fasting and 1 hr post meals as explained. ;
Target fasting < 95 , 1 hr post meal < 140. ;
Accucheck or one touch glucometer. ;
E mail readings - drfred_williams@yahoo.com - weekly. ;
Review 1 week ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , ;
"
01210,"Check Sugars ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review with results;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01211,"Check bloods ;
Monitor sugars ;
Review with results;"
01212,"Meds as below;
Strict diet and regular exercise;
try and lose weight ;
Monitor sugars and BP ;
Review 1 month ;
"
01213,"Meds as below ;
Strict diet and regular exercise;
Try and lose weight ;
Monitor sugars ;
If FBS > 140 then increase dose by 2 units;
If FBS < 100 then reduce insulin dose by 2 units;
Aim FBS 100 - 120 , PPBS 140 - 180 ;
Review 3 weeks ;"
01214,"Meds as below ; 
If FBS < 100 then reduce insulin dose by 2 units at a time ;
Review 1 month;
If any lows despite stopping insulin then change Gemer P2 to Gemer P 1 ;"
01215,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review with results ;"
01216,"Meds as below ;
Monitor sugars; 
Review monday with SMBG ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01217,"Meds as below ;
Strict diet ;
Try and walk as much as possible ;
Review 1 month ;"
01218,"WIEGHT REDUCTION;
REFRAIN FROM HAVING SUGARY ITEMS;"
01219,"Check bloods ;
Review with results ;"
01220,"Meds as below;
 Review 3 months;"
01221,"Meds as below ;
Hold off pregnancy until sugars and weight better ;
Review 1 month ;"
01222,"Meds as below ;
 Strict diet and regular exercise ;
 Review 1 month;
If FBS < 100 or lows then stop diamicron ;
 Can go ahead with circumcision ;"
01223,"Check ECG , ECHO , Troponin i , Hba1c , FBS , PPBS , TFT , Calcium , Magnesium ;
Review with results;"
01224,"Meds as below ;
Strict diet and regular exercise;
Review 6 months ;"
01225,"Meds as below ;
Strict diet and regular exercise;
Monitor sugars ;
Review 1 week ;"
01226,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 month ;"
01227,"Meds as below ;
Check bloods ;
Review with results;"
01228,"Meds as below ;
 Strict diet and regular exercise ;
 Try and lose a bit of weight ;
 If FBS < 100 then reduce insulin dose by 2 units at a time;
 If FBS> 130 then increase insulin dose by 2 units at a time;
Review 1 month;
Can go ahead with surgery as planned ;"
01229,"Meds as below ;
Strict diet and regular exrecise;
Try an lose a bit of weight ;
Review 2 months ;"
01230,"Meds as below ;
Continue with diet and exercise;
Try and lose a bit of weight ;
Review 4 months;"
01231,"Meds as below ;
 Strict diet and regular exercise ;
 Monitor sugars ;
 Titrate insulin as required ;
 Review 1 months ;
 If FBS < 100 then reduce night dose by 2 units at a time;
 If FBS > 120 then increase night dose by 2 units at a time;
 If PPBS < 120 then reduce morning dose by 2 units at a time ;
 If PPBS > 160 then increase morning dose by 2 units at a time ;"
01232,"REGULAR BP MONITERING;
"
01233,"Meds as below ;
 Wean off insulin slowly ;
 If FBS < 100 then reduce night dose by 2 units at a time ;
 If PPBS < 130 then reduce morning dose by 2 units at a time ;
 Review 1 month ;"
01234,"Meds as below ;
Strict det and regular exercise;
Try and lose weight;
Review 3 months ;"
01235,"Meds as below ;
Strict diet and regular exercise;
Try and lose weight ;
Review 3 months ;"
01236,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 2 months;"
01237,"Meds as below ;
Strict compliance ;
Recheck TSH , FT4 in 3 months ;"
01238,Check BP as advised and review next week
01239,"Meds as below ;
Bloods ;
Review with results;"
01240,"Meds as below ;
Try and lose a bit of weight ;
Strict compliance ;
Review 6 months ;"
01241,Diet and exercise counselling
01242,"Meds as below ;
Check bloods;
Review with results;
See ortho with X ray ;"
01243,"Meds as below ;
Strict diet and regular exercise;
Light weight training ;
Monitor sugars ;
Review 1 month ;"
01244,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 3 months ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01245,"Meds as below ;
Recheck TSH 6 monthly ;"
01246,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ; 
Review 3 months ;"
01247,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 4 months ;"
01248,"NUTRITION AND PHYSICAL TRAINING
EPLEYS EXERCISES FOR VERTIGO"
01249,"Adequate hydration
Physical training at least 30min / day 
"
01250,"DIETICIAN CONSULT - FOLLOW UP WITH THE LATEST REPORTS
CONTINUE ROSAVEL A, TAZLOC AM 
TO DO ALL LABS IN JULY END"
01251,"TAB AMARYL 1 MG 1-0-0 * 30 MIN BEFORE FOOD
TAB OXRA S 5/50 1-0-0 * AFTER FOOD
TAB TELMA 40 0-0-1 * AFTER FOOD 
TAB ROZAVEL F 5 MG 0-0-1 * AFTER FOOD"
01252,REVIEW IN 2 MONTH WITH REPORTS
01253,REVIEW IN 6 MONTHS
01254,REVIEW IN 4 TO 6 MONTHS
01255,"Meds as belo ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 2 months ;

"
01256,"Stimulated TG planned ;
 Stop thyronorm ;
 Recheck TSH , Anti TG ab , Thyroglobulin after 2 weeks as advised by Onco ;
Review 4 months;"
01257,"Meds as below ;
 Strict diet and regular exercise ;
 Try and lose a bit of weight ;
 Review 2 months ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01258,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit more weight ;
Review with results ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;
Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01259,"MEds as below;
Diet and exercise;
Try and lose a bit of weight ;
Review 3 months ;"
01260,"Meds as below ;
Montor sugars ;
Review 2 months ;"
01261,"Meds as below ;
Strict diet ; 
Regular exercise;
Light weight training ;
Review 1 month ;"
01262,"MEds as below ;
Strict diet and regular exercise;
Regular moisturiser use ;
Review 1 month;"
01263,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
If any lows then stop Gemer P 1 and start Tab Pioz MF 15 0-0-1 ;
Review 2 months ;"
01264,"Meds as below ;
Strict diet and regular exrecise;
Try and lose a bit of weight ;
Review 3 months ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01265,"MEds as below;
Review 2 months ;"
01266,"CONTINUE THE MEDICATION AS PRESCRIBED BY DR. FRED
REGULAR FOLLOW UP"
01267,"Meds as below ;
Start meds if TPO +ve ;
Review with results ;
Lifestyle measures ;"
01268,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 month ;
"
01269,"Meds as below ;
Review 1 month ;"
01270,"Meds as below ;
If any lows then stop tresiba ;
Review 1 month ;"
01271,"Meds as below ;
Strict diet and regular exercise ;
Monitor sugars ;
Review 1 week ;"
01272,"Meds as below ;
Strict compliance ;
Review 4 months ;
"
01273,"Meds as below ;
Strict diet and regular exercise ;
Review 3 months ;"
01274,Advised to check sugar at the time of sole sweating and inform
01275,"Meds as below ;
Can go ahead with pregnancy plans ;
Review 3 months or as soon as preg test +ve;"
01276,"Meds as below ;
Continue with diet and exrecise;
Try and lose weight ;
\Review 1 month ;"
01277,"Plenty of fluids and rest for 3days
Steam inhalation & salt water gargling 4 times/ days
"
01278,Home BP monitoring
01279,"Meds as below ;
Strict diet and regular exercise;
Try and lose more weight ;
Review 6 months ;
"
01280,"Meds as below ;
Stric diet and regular exercise;
Try and lose a bit more weight ;
Review 6 months ;"
01281,"Meds as below ;
Strict diet and regular exrecise;
Recheck TSH , FBS , PPBS , HbA1c in 6 months ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;
"
01282,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 4 months ;"
01283,"Meds as below ;
Strict diet and regular exercise;
try and lose a bit more weight ;
Drink plenty of water ;
Review 3 months;"
01284,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Stop thyronorm ;
Review 3 months ;"
01285,"Meds as below ;
 Strict diet and regular exercise ;
 Try and lose a bit of weight ;
 Review 3 months ;"
01286,"Meds as below ;
Strict diet and regular exercise;
Try and lose more weight ;
Review 2 months ;
"
01287,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
REview 2 months ;


Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;
"
01288,"Advised voice rest.
Salt water gargles twice a day"
01289,"Meds as below :
Strict diet and regular exercise ,
Try and lose a bit of weight,
Review 6 months.
"
01290,"Meds as below ;
Stay off voglibose ;
Strict diet and regular exrecise;
Try and lose weight ;
Follow up with Gastro re hiatus hernia ;
If any lows or FBS < 100 then reduce diamicron to half tablet ;
Review 2 months;"
01291,"Meds as below ;
Advised re need for insulin ;
Review 3 months ;"
01292,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Light weight training ;
Review 1 month ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;
"
01293,"Meds as below ;
Strict compliance ;
Review with results ;
"
01294,"Meds as below ;
Strict diet and regular exercise;
Try and lose more weight ;
Review 2 months;"
01295,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight 
Review 2 months ;"
01296,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Recheck after 4 months ;"
01297,"Meds as below ;
Strict diet and regular exercise;
At least 45 min brisk walk / day ;
Try and lose a bit more weight ;
Review in 3 months ;"
01298,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit more weight ;
Review 1 month ;"
01299,"Meds as below ;
Strict compliance ;
Review with USG results;
Review 6 weeks ;"
01300,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
See dietician for carb counting ;
Review 1 week;"
01301,"Meds as below ;
Strict diet and regular exercise;
Cut down carbs at breakfast ;
Try and lose a bit of weight ;
Recheck in 3 months ;"
01302,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Reduce carbs at breakfast ;
Review 3 months ;"
01303,"Meds as below 
Strict diet and regular exercise;
Review 3 months ;"
01304,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 6 months ;
"
01305,"Meds as below;
Strict compliance ;
Recheck TSH , TPO ab in 4 months ;"
01306,"Meds as below ;
Strict diet and regular exercise;
Try and lose more weight ;
Review 1 month ;"
01307,"Meds as below ;
Possible SE explained ;
REview 1 month ;"
01308,"Meds as below ;
Physio for knee ;
recheck TSH in 1 month ;"
01309,"Meds as below ;
See physio;
Recheck TSH in 1 month ;"
01310,"Meds as below ;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 3 months ;
"
01311,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 week ;
Monitor sugars ;
If FBS > 140 then increase dose by 2 units;
If FBS < 100 then reduce insulin dose by 2 units;
Aim FBS 100 - 120 , PPBS 140 - 180 ;"
01312,"Meds as below ;
Monitor sugars ;
Titrate as required ;
If nocturnal hypos continue to be problematic can consider Toujeo / Tresiba ;
Review 3 months;"
01313,"Meds as below ;
 Adjust insulin ;
 Monitor sugars ;
 If FBS< 100 then reduce insulin by 2 units at a time ;
 If FBS> 130 then increase insulin dose by 2 units at a time ;
 REview 1 month ;
 drfred_wiliams@yahoo.com ;"
01314,"Suggest bloods ;
Review with results;
"
01315,"Meds as below;
 Strict diet and regular exercise;
 Try and lose a bit more weight;
 Review 1 month;"
01316,Recheck CBC after 1 month
01317,weight reduction
01318,"Meds as below ;
Strict diet and regular exrecise;
Try and lose a bit of weight ;
Review 6 months ;"
01319,"Reassured;
Results normal;
Should put on weight in due course;
Reassess after 2 months if still unable to put on weight;
"
01320,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Monitor sugars ;

If FBS < 100 then reduce night dose by 2 units at a time ;
If FBS > 130 then increase night dose by 2 units at a time ;
If PPBS < 130 then reduce morning dose by 2 units at a time ;
If PPBS > 180 then increase morning dose by 2 units at a time ;
Review 6 months ;"
01321,"MEds as below ;
Strict low carb diet ;
Try and lose weight ;
Review 3 months ;"
01322,"Meds as below ;
Strict diet and regular exercise ;
Monitor sugars - consider CGM ;
Review 3 days ;
"
01323,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 3 months ;
If any lows or FBS < 100 then reduce glizid to half tablet ;"
01324,"Meds as below ;
Strict diet and regular exrecise;
Monitor sugars ;
Review 3 months ;"
01325,"Meds as below ;
Monitor sugars ;
Consider CGM ;
Review 1 month"
01326,"Meds as below ;
Strict diet and regular exercise ;
CGM advised and care plan ;
Review 2 weeks ;"
01327,"Meds as below ;
Strict det and regular exercise;
Try and lose a bit of weight;
Review 3 months ;"
01328,"Reduce insulin by 50 % initially - can up-titrate later ;
Monitor sugars ;
Review 3 days ;"
01329,"Meds as below ;
Strict diet and walk as much as possible ;
Review 3 months ;"
01330,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 1 month ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple . ;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Consume Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi;
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is;
Avoid red meat;
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates.;"
01331,"Meds as below ;
Strict diet and regular exercise;
needs to lose weight ;
Review 3months ;"
01332,Exercise daily for 30min
01333,"Advised
 Tab Allegra 180mg, twice a day x 5days for rashes
Tab Omnacortil 20mg, twice a day, for swelling of lips and eyes
Avoid Dairy and Gluten for 4 weeks."
01334,"Meds as below ;
Monitor and e mail ;
CGM advised ;
Review 3 weeks;
E mail twice a week - drfred_williams@yahoo.com"
01335,"Meds as below ;
Strict diet and regular exercise;
Try and maintain weight ;
Review 1 month ;"
01336,"Meds as below ;
REstart GLP 1 RA ;
REview 2 months ;
"
01337,"Meds as below ;
REcheck FT3 , FT4 , TSH , Creat, in 2 months ;"
01338,patient needs to start his excercise and walk for 30 mins everyday. Stop oily food.
01339,lots of fluids to be consumed
01340,"Meds as below ; Strict diet and regular exercise; Try and lose a bit of weight ; Review  4 months  with FBS,PPBS, Hba1c"
01341,See ENT re Snoring . Dietician input .
01342,"Check Morning cortisol , TSH , Fasting insulin , C Peptide ;"
01343,To walk for 45 min daily Good water intake and rest Discuss with nutrition on the food intake
01344,CONTINUE ALL OTHER MEDICATIONS AS PRESCRIBED BY  Endocrinologist -Dr.Fred
01345,TAPID SPONGING ADEQUATE HYDRATION REST
01346,TAPID SPONGING
01347,ADEQUATE HYDRATION
01348,REST
01349,Dust Precautions.
01350,TO MEET WITH DR.FRED ( ENDOCRINOLOGIST) I/V/O ABNORMAL THYROID PROFILE
01351,TO PERFORM A NERVE CONDUCTION STUDY
01352,CT scan required only if patient develops severe symptoms of ?SDH
01353,CT scan required only if patient develops severe symptoms
01354,Meds as below. Strict diet . Monitor sugars . Restart insulin at a lower dose dose if sugars go high ; Can start Ryzodeg at 12 units initially and gradually work up  Review 4 days
01355,lifestyle modification
01356,TO REVIEW AFTER 3 MONTHS
01357,TO CONTINUE WITH REGULAR EXERCISE AND DIET
01358,TO DO STRENGTH TRAINING
01359,TO CONTINUE WITH SAME TREATMENT
01360,TO CONTINUE WITH SAME TREATMENT WITH DR.NAGARAJ
01361,TO START MEDICATIONS AFTER REVIEWING REPORTS
01362,"Avoid junk, deep fried or processed foods."
01363,Healthy diet
01364,Daily exercise
01365,"TO START EXERCISE GRADUALLY , TO FOCUS ON STRENGTH TRAINING"
01366,MANTOUX TEST TO BE DONE
01367,Lose weight- around 10 kgs.
01368,PULMONARY FUNCTION TEST
01369,TO REFER PHYSIOTHERAPIST FOR GUIDED EXERCISES
01370,Lose weight
01371,PLAN  TO GIVE RITUXIMAB AFTER REPORTS
01372,TO REVIEW WITH REPORTS
01373,TO REVIEW WITH REPORTS AFTER 3 MONTHS
01374,Use Cetaphil moisturiser on itchy skin.
01375,Dusting to be done with a damp cloth
01376,"DAILY SUNLIGHT EXPOSURE ATLEAST 20 MINUTES., "
01377,take the medication as prescribed
01378,To get back with the reports
01379,soft bland diet plenty of fluids ors as tolerated  review with the reports
01380,Physiotherapy: IFT and USM for 2 weeks. Followed by neck exercises.
01381,Nutritionist consultation
01382,Plent of water
01383,balanced diet adequate hydration  review sos
01384,1. Eat well 2. Exercise Regularly 3. Dont take too mucgh stressa
01385,Wear firm socks.
01386,"Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple  Consume  whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts"
01387,TO CONSULT WITH PHYSIO REGARDING VASCULAR EXERCISE FOR LOWER LIMBSTO IMPROVE CIRCULATION
01388,TO CONSULT WITH PHYSIO TO LEARN VASCULAR EXERCISES FOR IMPROVED CIRCULATION TO LOWER LIMBS
01389,TO ADHERE TO MEDICATIONS AS PER PREVIOUS PRESCRIPTION
